,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
895,20,6.0,60.0,12450,2,1,1,1.0,1,1,21,9,3,1,1,5,5,2003,2004,2,2,16.0,16.0,2.0,126.0,2,3,3,2.0,3.0,4.0,1.0,729.0,6.0,0.0,365.0,1094.0,2,1,1,1,1094,0,0,1094,1.0,0.0,1,0,3,1,2.0,6,1.0,0,0.0,6.0,2004.0,3.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,5,2007,1.0,1
896,20,6.0,65.0,7441,2,2,1,1.0,1,1,21,3,3,1,1,7,5,2006,2006,2,2,16.0,16.0,2.0,170.0,2,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1461.0,1461.0,2,1,1,1,1486,0,0,1486,0.0,0.0,2,0,3,1,2.0,7,1.0,0,0.0,2.0,2006.0,2.0,2.0,566.0,3.0,3.0,2,0,32,0,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
897,60,6.0,0.0,11613,2,3,1,1.0,2,1,21,3,3,1,4,6,5,1993,1997,2,2,16.0,16.0,4.0,0.0,2,3,3,2.0,3.0,4.0,2.0,480.0,6.0,0.0,384.0,864.0,2,1,1,1,920,900,0,1820,0.0,0.0,2,1,3,1,2.0,7,1.0,0,0.0,2.0,1993.0,2.0,2.0,492.0,3.0,3.0,2,144,85,0,0,0,0,0.0,1.0,6.0,0,5,2007,1.0,1
898,160,6.0,50.0,8012,2,1,1,1.0,1,1,21,3,3,4,4,6,5,1980,1980,2,2,11.0,11.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,630.0,630.0,2,1,1,1,630,636,0,1266,0.0,0.0,1,1,2,1,3.0,5,1.0,2,3.0,2.0,1980.0,2.0,1.0,283.0,3.0,3.0,2,340,0,0,0,0,0,0.0,2.0,6.0,0,7,2007,1.0,1
899,20,6.0,64.0,6285,2,1,1,1.0,1,1,20,3,3,1,1,5,5,1977,1977,2,2,11.0,11.0,4.0,0.0,3,3,2,2.0,3.0,4.0,5.0,138.0,4.0,351.0,405.0,894.0,2,3,1,1,894,0,0,894,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1979.0,3.0,1.0,308.0,3.0,3.0,2,192,0,0,0,0,0,0.0,0.0,6.0,0,3,2007,1.0,1
900,20,6.0,84.0,7476,2,1,1,1.0,2,1,20,3,3,1,1,5,7,1968,1968,2,2,7.0,7.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,812.0,6.0,0.0,228.0,1040.0,2,3,1,1,1040,0,0,1040,1.0,0.0,1,1,3,1,3.0,5,1.0,0,0.0,6.0,1991.0,1.0,2.0,686.0,3.0,3.0,2,188,0,0,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
901,60,6.0,0.0,19522,2,2,2,1.0,1,1,25,3,3,1,4,7,5,1990,1990,2,2,7.0,7.0,2.0,272.0,2,3,3,2.0,3.0,4.0,1.0,727.0,6.0,0.0,496.0,1223.0,2,2,1,1,1271,1232,0,2503,1.0,0.0,2,1,3,1,2.0,7,1.0,1,3.0,2.0,1990.0,2.0,2.0,564.0,3.0,3.0,2,0,99,0,0,182,0,0.0,0.0,6.0,0,2,2007,1.0,1
902,20,6.0,44.0,10751,2,2,1,1.0,3,1,20,9,3,1,1,5,5,1974,1974,2,2,11.0,11.0,2.0,44.0,3,3,2,4.0,3.0,1.0,2.0,787.0,6.0,0.0,250.0,1037.0,2,3,1,1,1037,0,0,1037,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,2.0,1974.0,2.0,2.0,431.0,3.0,3.0,2,136,47,0,0,0,0,0.0,0.0,6.0,0,8,2007,1.0,1
903,20,6.0,43.0,12712,2,2,1,1.0,3,1,20,9,3,1,1,6,7,1973,2006,2,2,6.0,6.0,4.0,0.0,3,3,2,2.0,3.0,3.0,2.0,968.0,6.0,0.0,76.0,1044.0,2,3,1,1,1055,0,0,1055,1.0,0.0,1,0,2,1,2.0,5,1.0,1,3.0,2.0,1973.0,2.0,2.0,542.0,3.0,3.0,2,455,0,0,0,0,0,0.0,0.0,6.0,0,1,2007,1.0,2
904,120,3.0,45.0,4379,2,2,1,1.0,4,1,22,3,3,4,1,8,5,2004,2004,2,2,9.0,9.0,4.0,0.0,2,3,3,2.0,3.0,2.0,1.0,851.0,6.0,0.0,527.0,1378.0,2,1,1,1,1378,0,0,1378,1.0,0.0,2,0,2,1,2.0,6,1.0,1,2.0,2.0,2004.0,1.0,2.0,540.0,3.0,3.0,2,160,56,0,0,0,0,0.0,0.0,6.0,0,7,2007,1.0,1
905,120,3.0,80.0,3523,2,2,1,1.0,1,1,22,3,3,4,1,8,5,2006,2007,2,2,16.0,16.0,5.0,30.0,2,3,3,2.0,3.0,4.0,1.0,60.0,6.0,0.0,1081.0,1141.0,2,1,1,1,1151,0,0,1151,1.0,0.0,2,0,2,1,2.0,5,1.0,0,0.0,2.0,2006.0,1.0,2.0,484.0,3.0,3.0,2,0,60,0,0,0,0,0.0,0.0,6.0,0,2,2007,4.0,6
906,120,3.0,32.0,3784,2,2,1,1.0,1,1,22,3,3,4,1,8,5,2006,2007,2,2,16.0,16.0,5.0,36.0,2,3,3,2.0,3.0,4.0,1.0,60.0,6.0,0.0,1451.0,1511.0,2,1,1,1,1565,0,0,1565,1.0,0.0,2,0,2,1,2.0,5,1.0,0,0.0,2.0,2006.0,1.0,2.0,476.0,3.0,3.0,2,0,120,0,0,0,0,0.0,0.0,6.0,0,2,2007,4.0,6
907,120,3.0,40.0,3606,2,1,1,1.0,1,1,22,3,3,4,1,7,5,2006,2007,2,2,16.0,16.0,4.0,0.0,2,3,3,1.0,2.0,4.0,1.0,937.0,6.0,0.0,415.0,1352.0,2,1,1,1,1352,0,0,1352,1.0,0.0,2,0,2,1,2.0,5,1.0,1,2.0,2.0,2006.0,2.0,2.0,466.0,3.0,3.0,2,0,241,0,0,0,0,0.0,0.0,6.0,0,8,2007,4.0,6
908,120,3.0,30.0,5330,2,3,1,1.0,1,1,22,3,3,4,1,8,5,2006,2007,2,2,16.0,16.0,0.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1550.0,1550.0,2,1,1,1,1550,0,0,1550,0.0,0.0,2,1,2,1,2.0,5,1.0,0,0.0,2.0,2007.0,1.0,2.0,528.0,3.0,3.0,2,0,102,0,0,0,0,0.0,0.0,6.0,0,7,2007,4.0,6
909,160,3.0,24.0,2280,2,1,1,1.0,1,1,22,3,3,5,4,6,5,1999,1999,2,2,9.0,9.0,2.0,342.0,3,3,3,2.0,3.0,4.0,1.0,565.0,6.0,0.0,179.0,744.0,2,2,1,1,757,744,0,1501,1.0,0.0,2,1,3,1,3.0,6,1.0,1,3.0,6.0,1999.0,3.0,2.0,440.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,9,2007,1.0,1
910,160,3.0,24.0,2117,2,1,1,1.0,1,1,22,3,3,5,4,6,5,2000,2000,2,2,9.0,9.0,2.0,216.0,2,3,3,2.0,3.0,4.0,1.0,417.0,6.0,0.0,339.0,756.0,2,1,1,1,769,804,0,1573,0.0,0.0,2,1,3,1,2.0,4,1.0,0,0.0,6.0,2000.0,3.0,2.0,440.0,3.0,3.0,2,0,32,0,0,0,0,0.0,0.0,6.0,0,9,2007,1.0,1
911,20,3.0,73.0,7321,2,2,1,1.0,1,1,22,3,3,1,1,7,5,1999,2000,2,2,6.0,6.0,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1339.0,1339.0,2,1,1,1,1358,0,0,1358,0.0,0.0,2,0,3,1,2.0,5,1.0,0,0.0,6.0,1999.0,3.0,2.0,625.0,3.0,3.0,2,176,174,0,0,0,0,0.0,0.0,6.0,0,12,2007,5.0,1
912,60,3.0,0.0,8010,2,2,1,1.0,1,1,22,3,3,1,4,8,5,2003,2004,4,2,6.0,6.0,4.0,0.0,2,3,3,1.0,3.0,4.0,1.0,964.0,6.0,0.0,90.0,1054.0,2,1,1,1,1072,976,0,2048,1.0,0.0,2,1,3,1,2.0,8,1.0,2,2.0,6.0,2003.0,3.0,2.0,552.0,3.0,3.0,2,0,48,0,0,180,0,0.0,0.0,6.0,0,8,2007,1.0,1
913,60,3.0,106.0,8413,2,2,1,1.0,1,1,22,3,3,1,4,8,5,1998,1998,2,2,16.0,16.0,4.0,0.0,2,2,3,1.0,3.0,3.0,1.0,901.0,6.0,0.0,319.0,1220.0,2,1,1,1,1220,1142,0,2362,1.0,0.0,2,1,3,1,2.0,8,1.0,2,3.0,2.0,1998.0,2.0,2.0,1105.0,2.0,3.0,2,147,0,36,0,144,0,0.0,0.0,6.0,0,6,2007,1.0,1
914,120,6.0,50.0,9466,2,3,1,1.0,4,1,25,3,3,4,1,8,5,1994,1995,2,2,4.0,4.0,4.0,0.0,2,3,3,2.0,3.0,1.0,5.0,457.0,2.0,1037.0,0.0,1494.0,2,1,1,1,1494,0,0,1494,1.0,0.0,1,1,1,1,2.0,5,1.0,1,2.0,2.0,1994.0,1.0,2.0,478.0,3.0,3.0,2,0,30,0,0,217,0,0.0,0.0,6.0,0,5,2007,1.0,1
915,20,6.0,80.0,12000,2,1,1,1.0,1,1,25,3,3,1,1,7,6,1980,1980,4,2,16.0,9.0,2.0,600.0,2,3,2,2.0,3.0,4.0,1.0,1732.0,6.0,0.0,270.0,2002.0,2,1,1,1,2362,0,0,2362,1.0,0.0,2,1,3,1,2.0,8,1.0,1,3.0,2.0,1980.0,2.0,2.0,546.0,2.0,3.0,2,180,16,0,0,0,0,0.0,0.0,6.0,0,3,2007,1.0,1
916,20,6.0,94.0,17778,2,2,1,1.0,1,1,25,3,3,1,1,8,5,1981,1981,4,2,4.0,4.0,4.0,0.0,2,3,2,2.0,3.0,1.0,2.0,1632.0,4.0,829.0,0.0,2461.0,2,2,1,1,2497,0,0,2497,1.0,0.0,2,0,2,1,2.0,7,1.0,2,2.0,2.0,1981.0,2.0,2.0,676.0,3.0,3.0,2,266,0,0,0,0,0,0.0,0.0,6.0,0,3,2007,1.0,1
917,20,6.0,78.0,11700,2,1,1,1.0,1,1,17,5,3,1,1,6,6,1968,1968,2,2,9.0,9.0,2.0,41.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,912.0,912.0,2,1,1,1,1152,0,0,1152,1.0,0.0,1,1,3,1,3.0,7,1.0,0,0.0,2.0,1968.0,2.0,2.0,412.0,3.0,3.0,2,0,126,0,0,0,0,0.0,0.0,6.0,0,9,2007,2.0,1
918,60,6.0,80.0,8000,2,1,1,1.0,1,1,17,7,3,1,4,6,6,1970,1970,2,2,16.0,16.0,2.0,525.0,3,3,2,3.0,3.0,4.0,4.0,915.0,6.0,0.0,93.0,1008.0,2,3,1,1,1403,1008,0,2411,1.0,0.0,2,1,4,1,3.0,8,1.0,1,5.0,2.0,1970.0,2.0,2.0,570.0,3.0,3.0,2,0,192,0,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
919,85,6.0,0.0,8723,2,2,1,1.0,1,1,17,6,3,1,7,6,6,1969,1969,2,2,7.0,7.0,4.0,0.0,3,3,3,2.0,3.0,2.0,3.0,973.0,6.0,0.0,0.0,973.0,2,1,1,1,1082,0,0,1082,1.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1969.0,3.0,2.0,480.0,3.0,3.0,2,160,0,0,0,0,0,0.0,0.0,6.0,0,1,2007,1.0,1
920,20,6.0,130.0,11700,2,1,1,1.0,2,1,17,3,3,1,1,6,5,1968,1968,2,2,7.0,7.0,2.0,196.0,3,3,3,2.0,3.0,4.0,2.0,910.0,6.0,0.0,385.0,1295.0,2,4,1,1,1295,0,0,1295,1.0,0.0,1,1,3,1,3.0,6,1.0,0,0.0,2.0,1968.0,1.0,2.0,528.0,3.0,3.0,2,0,194,0,0,200,0,0.0,0.0,6.0,0,4,2007,1.0,1
921,20,6.0,108.0,11358,2,2,1,1.0,2,1,17,3,3,1,1,7,7,1972,1987,4,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,346.0,6.0,0.0,778.0,1124.0,2,3,1,1,1610,0,0,1610,0.0,0.0,2,0,3,1,2.0,8,1.0,1,3.0,2.0,1972.0,2.0,2.0,515.0,3.0,3.0,2,202,0,0,0,256,0,0.0,0.0,6.0,0,5,2007,1.0,1
922,20,6.0,80.0,9547,2,1,1,1.0,1,1,17,3,3,1,1,7,6,1993,1993,2,2,16.0,16.0,2.0,112.0,3,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,1594.0,1594.0,2,1,1,1,1594,0,0,1594,0.0,0.0,2,0,2,1,2.0,6,1.0,1,3.0,2.0,1993.0,2.0,2.0,472.0,3.0,3.0,2,190,80,0,0,0,0,0.0,0.0,6.0,0,7,2007,1.0,1
923,60,6.0,78.0,10530,2,1,1,1.0,1,1,17,3,3,1,4,7,6,1993,1993,2,2,9.0,9.0,2.0,194.0,2,3,3,2.0,3.0,4.0,1.0,819.0,6.0,0.0,329.0,1148.0,2,1,1,1,1091,984,0,2075,1.0,0.0,2,1,3,1,2.0,8,1.0,1,2.0,2.0,1993.0,3.0,2.0,473.0,3.0,3.0,2,235,86,0,0,0,0,0.0,0.0,6.0,0,8,2007,1.0,1
924,20,6.0,88.0,10738,2,2,1,1.0,2,1,17,3,3,1,1,6,7,1966,1966,4,2,7.0,7.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,792.0,6.0,0.0,301.0,1093.0,2,2,1,1,1093,0,0,1093,1.0,0.0,2,0,3,1,3.0,6,1.0,1,4.0,2.0,1966.0,2.0,2.0,484.0,3.0,3.0,2,224,0,0,0,0,0,0.0,2.0,4.0,400,11,2007,1.0,1
925,20,6.0,80.0,10800,2,1,1,1.0,1,1,17,3,3,1,1,6,5,1963,1963,2,2,7.0,7.0,2.0,203.0,3,3,2,3.0,3.0,4.0,3.0,617.0,4.0,264.0,171.0,1052.0,2,3,1,1,1052,0,0,1052,1.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1963.0,1.0,1.0,311.0,3.0,3.0,2,0,133,0,0,0,0,0.0,0.0,6.0,0,2,2007,5.0,1
926,20,6.0,70.0,8050,2,1,1,1.0,1,1,26,3,3,1,1,5,6,1967,1993,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,474.0,3.0,38.0,437.0,949.0,2,3,1,1,1107,0,0,1107,1.0,0.0,1,0,3,1,2.0,5,1.0,0,0.0,2.0,1967.0,2.0,1.0,308.0,3.0,3.0,2,88,64,0,0,0,0,0.0,0.0,6.0,0,3,2007,1.0,1
927,90,6.0,0.0,10899,2,2,1,1.0,1,1,26,3,3,3,1,4,5,1964,1964,2,2,7.0,7.0,4.0,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,1224,0,0,1224,0.0,0.0,2,0,2,2,3.0,8,1.0,0,0.0,5.0,1964.0,3.0,3.0,530.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,4,2007,1.0,1
928,20,6.0,74.0,7450,2,2,1,1.0,1,1,26,3,3,1,1,5,5,1956,1956,4,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,438.0,5.0,206.0,250.0,894.0,2,2,1,1,1074,0,0,1074,0.0,0.0,1,0,2,1,2.0,6,2.0,1,2.0,6.0,1966.0,3.0,2.0,396.0,3.0,3.0,2,0,72,0,0,0,0,0.0,3.0,6.0,0,1,2007,1.0,1
929,20,6.0,0.0,14357,2,2,1,1.0,3,1,26,3,3,1,1,5,5,1961,1961,4,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,311.0,5.0,167.0,386.0,864.0,2,3,1,1,1187,0,0,1187,1.0,0.0,1,0,2,1,3.0,6,1.0,1,3.0,2.0,1961.0,2.0,2.0,440.0,3.0,3.0,2,128,0,0,0,0,0,0.0,0.0,6.0,0,8,2007,2.0,1
930,20,6.0,76.0,8243,2,2,1,1.0,3,1,26,3,3,1,1,5,7,1961,1961,2,2,16.0,16.0,2.0,56.0,3,2,2,3.0,3.0,4.0,2.0,700.0,6.0,0.0,264.0,964.0,2,1,1,1,964,0,0,964,0.0,0.0,1,0,3,1,3.0,5,1.0,1,4.0,6.0,1985.0,1.0,2.0,784.0,3.0,3.0,2,170,0,0,0,0,0,0.0,1.0,6.0,0,2,2007,1.0,1
931,20,6.0,70.0,8680,2,1,1,1.0,1,1,26,3,3,1,1,5,7,1960,1960,4,2,6.0,6.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,894.0,894.0,2,3,1,1,894,0,0,894,0.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,6.0,1965.0,3.0,1.0,312.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,1,2007,1.0,1
932,20,6.0,80.0,8800,2,1,1,1.0,1,1,26,3,3,1,1,7,6,1966,1966,4,2,7.0,11.0,2.0,202.0,3,3,2,3.0,3.0,4.0,3.0,654.0,6.0,0.0,520.0,1174.0,2,1,1,1,1200,0,0,1200,0.0,1.0,2,0,3,1,3.0,6,1.0,1,3.0,2.0,1966.0,2.0,2.0,440.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,6.0,0,10,2007,2.0,1
933,80,6.0,80.0,9200,2,1,1,1.0,1,1,26,3,3,1,8,6,5,1965,1965,2,2,7.0,7.0,2.0,98.0,3,3,2,3.0,3.0,1.0,1.0,494.0,6.0,0.0,548.0,1042.0,2,3,1,1,1042,0,0,1042,0.0,0.0,2,0,3,1,3.0,5,1.0,0,0.0,2.0,1965.0,2.0,2.0,440.0,3.0,3.0,2,192,0,0,0,0,0,0.0,1.0,6.0,0,5,2007,1.0,1
934,60,6.0,80.0,8800,2,1,1,1.0,1,1,26,3,3,1,4,6,7,1964,1997,2,2,9.0,9.0,2.0,306.0,3,2,2,3.0,3.0,4.0,2.0,414.0,6.0,0.0,431.0,845.0,2,1,1,1,845,1309,0,2154,0.0,0.0,2,1,5,1,3.0,8,1.0,1,2.0,2.0,1964.0,2.0,2.0,539.0,3.0,3.0,2,0,0,0,0,161,0,0.0,2.0,6.0,0,7,2007,1.0,1
935,20,6.0,0.0,11382,2,2,1,1.0,1,1,26,3,3,1,1,6,5,1964,1964,2,2,17.0,11.0,2.0,212.0,3,3,2,3.0,3.0,4.0,2.0,54.0,4.0,543.0,533.0,1130.0,2,3,1,1,1374,0,0,1374,0.0,1.0,1,0,3,1,3.0,7,1.0,1,3.0,2.0,1964.0,2.0,1.0,286.0,3.0,3.0,2,0,28,84,0,0,0,0.0,2.0,6.0,0,8,2007,1.0,1
936,20,6.0,0.0,22002,2,1,1,1.0,2,1,26,3,3,1,1,6,7,1959,1991,2,2,9.0,9.0,2.0,136.0,3,2,2,3.0,3.0,3.0,2.0,1386.0,6.0,0.0,206.0,1592.0,2,2,1,1,1652,0,0,1652,1.0,0.0,1,1,3,1,2.0,6,1.0,1,2.0,2.0,1959.0,2.0,2.0,510.0,3.0,3.0,2,0,0,0,0,201,0,0.0,0.0,6.0,0,7,2007,1.0,1
937,45,6.0,85.0,12172,2,1,1,1.0,1,1,26,3,3,1,3,5,7,1940,1996,2,2,17.0,7.0,4.0,0.0,3,3,3,3.0,3.0,4.0,5.0,130.0,4.0,259.0,433.0,822.0,2,3,1,1,908,0,0,908,0.0,0.0,1,0,2,1,3.0,4,1.0,0,0.0,2.0,1975.0,3.0,2.0,512.0,3.0,3.0,2,284,24,0,0,192,0,0.0,2.0,6.0,0,10,2007,1.0,1
938,20,6.0,50.0,5000,2,1,1,1.0,1,1,4,3,3,1,1,3,3,1946,1950,2,2,19.0,18.0,4.0,0.0,4,4,2,4.0,4.0,4.0,5.0,299.0,6.0,0.0,367.0,666.0,2,4,0,1,666,0,0,666,0.0,1.0,1,0,2,1,2.0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,52,0,0,0,0,0.0,2.0,6.0,0,4,2007,1.0,1
939,50,6.0,51.0,3500,2,1,1,1.0,1,1,4,2,3,1,2,3,5,1945,1950,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,5.0,144.0,6.0,0.0,226.0,370.0,2,3,0,2,442,228,0,670,1.0,0.0,1,0,2,1,4.0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21,0,0,0,0,0.0,2.0,4.0,2000,7,2007,1.0,1
940,20,6.0,50.0,5175,2,1,1,1.0,1,1,4,5,2,1,1,5,8,1958,2000,2,2,16.0,16.0,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,150.0,2.0,404.0,254.0,808.0,2,1,1,1,808,0,0,808,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1963.0,3.0,1.0,308.0,3.0,3.0,1,143,0,0,0,0,0,0.0,0.0,6.0,0,7,2007,5.0,1
941,20,6.0,80.0,9600,2,1,1,1.0,1,1,26,3,3,1,1,5,6,1955,1955,4,2,7.0,7.0,2.0,176.0,3,2,2,3.0,3.0,4.0,3.0,368.0,6.0,0.0,710.0,1078.0,2,1,1,1,1150,0,0,1150,1.0,0.0,1,0,2,1,3.0,6,1.0,0,0.0,2.0,1955.0,1.0,1.0,288.0,3.0,3.0,2,0,0,0,0,175,0,0.0,2.0,6.0,0,10,2007,1.0,1
942,90,6.0,63.0,8668,2,1,1,1.0,2,1,26,3,3,3,1,5,5,1968,1968,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1560.0,1560.0,2,3,1,1,1560,0,0,1560,0.0,0.0,2,0,4,2,3.0,8,1.0,0,0.0,6.0,1968.0,3.0,3.0,792.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,5,2007,1.0,1
943,85,6.0,0.0,10050,2,2,1,1.0,1,1,26,3,3,1,7,5,6,1966,1966,2,2,7.0,7.0,2.0,87.0,3,3,2,3.0,3.0,2.0,1.0,602.0,6.0,0.0,191.0,793.0,2,1,1,1,1280,0,0,1280,0.0,1.0,2,0,3,1,3.0,6,1.0,1,3.0,3.0,1966.0,1.0,2.0,432.0,3.0,3.0,2,140,40,0,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
944,80,6.0,100.0,9600,2,2,1,1.0,1,1,26,3,3,1,8,6,5,1961,1961,4,2,19.0,18.0,2.0,291.0,3,3,2,3.0,3.0,2.0,2.0,600.0,6.0,0.0,618.0,1218.0,2,3,1,1,1254,0,0,1254,1.0,0.0,1,0,3,1,3.0,6,1.0,1,2.0,2.0,1961.0,2.0,2.0,525.0,3.0,3.0,2,0,0,0,0,168,0,0.0,0.0,6.0,0,5,2007,1.0,1
945,20,6.0,73.0,8760,2,1,1,1.0,1,1,26,3,3,1,1,6,7,1957,1999,2,2,16.0,16.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,873.0,6.0,0.0,63.0,936.0,2,3,1,1,936,0,0,936,1.0,0.0,1,0,2,1,2.0,4,1.0,0,0.0,2.0,1957.0,2.0,1.0,315.0,3.0,3.0,2,0,0,0,219,0,0,0.0,0.0,6.0,0,9,2007,1.0,1
946,20,6.0,65.0,6860,2,2,1,1.0,1,1,26,3,3,1,1,5,6,1956,1956,2,2,17.0,17.0,1.0,54.0,3,3,2,3.0,3.0,4.0,1.0,908.0,6.0,0.0,100.0,1008.0,2,1,1,1,1008,0,0,1008,1.0,0.0,1,0,3,1,4.0,6,1.0,0,0.0,6.0,1964.0,3.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,12,2007,1.0,1
947,20,6.0,60.0,8250,2,1,1,1.0,2,1,26,3,3,1,1,5,7,1963,1963,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,288.0,6.0,0.0,765.0,1053.0,2,2,1,1,1053,0,0,1053,1.0,0.0,1,0,3,1,2.0,6,1.0,0,0.0,1.0,1994.0,2.0,2.0,692.0,3.0,3.0,2,240,0,0,0,109,0,0.0,0.0,6.0,0,7,2007,1.0,1
948,20,6.0,70.0,9100,2,1,1,1.0,1,1,26,3,3,1,1,5,5,1960,1960,4,2,7.0,7.0,1.0,69.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1144.0,1144.0,2,3,1,1,1144,0,0,1144,0.0,0.0,1,0,3,1,3.0,6,1.0,1,2.0,2.0,1960.0,2.0,1.0,336.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2007,1.0,1
949,20,6.0,80.0,9736,2,1,1,1.0,1,1,26,2,3,1,1,6,6,1957,1969,2,2,17.0,17.0,2.0,289.0,3,3,2,3.0,3.0,4.0,3.0,668.0,4.0,138.0,525.0,1331.0,2,2,1,1,1721,0,0,1721,0.0,0.0,1,0,4,1,3.0,8,1.0,3,3.0,2.0,1957.0,3.0,2.0,464.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,4,2007,1.0,1
950,20,6.0,72.0,9770,2,1,1,1.0,1,1,26,3,3,1,1,5,5,1957,1957,2,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,512.0,6.0,0.0,410.0,922.0,2,3,1,2,922,0,0,922,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,2.0,1957.0,3.0,1.0,308.0,3.0,3.0,2,0,34,0,0,0,0,0.0,3.0,6.0,0,4,2007,1.0,1
951,20,6.0,70.0,12198,2,2,1,1.0,1,1,26,3,3,1,1,5,6,1955,1975,2,2,16.0,16.0,4.0,0.0,3,3,2,3.0,3.0,2.0,4.0,780.0,6.0,0.0,424.0,1204.0,2,3,1,1,1411,0,0,1411,0.0,0.0,1,0,3,1,3.0,7,1.0,1,3.0,2.0,1955.0,2.0,1.0,310.0,3.0,3.0,2,278,82,0,0,0,0,0.0,0.0,6.0,0,6,2007,5.0,1
952,20,6.0,75.0,10050,2,1,1,1.0,1,1,26,3,3,1,1,5,5,1955,1955,4,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,288.0,6.0,0.0,928.0,1216.0,2,3,1,1,1216,0,0,1216,1.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,2.0,1955.0,2.0,1.0,336.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,8,2007,1.0,1
